"Database","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"KEGG","hsa04978","Mineral absorption",59,0.820002953854772,1.79762658582031,3.58254383075325e-05,0.0125747288459439,0.0125747288459439,1070,"tags=27%, list=4%, signal=26%","23439/4499/4496/4489/4490/4495/6523/4501/4493/4502/9843/645745/6543/7779/4494/261729",0.557332238758646
"KEGG","hsa03015","mRNA surveillance pathway",97,0.72433535355532,1.72064301899466,0.000324899681461113,0.0570198940964253,0.0570198940964253,976,"tags=5%, list=3%, signal=5%","132430/4440/5522/728343/5521",0.49849310876659
"KEGG","hsa04657","IL-17 signaling pathway",89,0.643481987221366,1.51115611576302,0.00918773105903371,0.611638001518082,0.611638001518082,2470,"tags=17%, list=9%, signal=15%","4586/338324/1440/6354/6347/112744/3627/64806/3934/1437/3567/3565/5596/7124/3458",0.380730400722792
"KEGG","hsa00630","Glyoxylate and dicarboxylate metabolism",31,0.74442189940621,1.49805788803223,0.0485343936255094,0.811217722026371,0.811217722026371,89,"tags=3%, list=0%, signal=3%","112817",0.321775918075361
"KEGG","hsa04217","Necroptosis",155,0.568685104035329,1.4927625603405,0.0104553504533006,0.611638001518082,0.611638001518082,4102,"tags=22%, list=14%, signal=19%","255189/90865/115482686/5610/6772/81030/816/6773/3447/8743/3013/10379/7124/51510/105371242/3012/8336/8329/7098/8335/3458/317772/10616/6775/730262/8605/3440/824/3445/3439/3717/8334/834/55072",0.380730400722792
"KEGG","hsa00513","Various types of N-glycan biosynthesis",44,-0.828746565605429,-1.47683731301359,0.00439925906142183,0.514713310186354,0.514713310186354,1368,"tags=7%, list=5%, signal=7%","64377/83539/25834",0.407017918923954
"KEGG","hsa04977","Vitamin digestion and absorption",26,-0.847149229085201,-1.45909395410247,0.0253845055758354,0.727453084854185,0.727453084854185,100,"tags=8%, list=0%, signal=8%","337/2346",0.352487857583619
"KEGG","hsa04370","VEGF signaling pathway",60,0.653333480465836,1.45501049182999,0.0427237737286705,0.763869272513963,0.763869272513963,667,"tags=3%, list=2%, signal=3%","255189/5535",0.321775918075361
"KEGG","hsa04981","Folate transport and metabolism",27,-0.841102546111521,-1.43638809740611,0.0239857684019055,0.727453084854185,0.727453084854185,1379,"tags=15%, list=5%, signal=14%","635/23743/2346/9376",0.352487857583619
"KEGG","hsa00510","N-Glycan biosynthesis",56,-0.761636339654998,-1.42603381582192,0.0357143381957816,0.763869272513963,0.763869272513963,746,"tags=4%, list=3%, signal=3%","84620/25834",0.321775918075361
"KEGG","hsa05164","Influenza A",164,0.553928995736945,1.42505466691958,0.00934147406596802,0.611638001518082,0.611638001518082,2502,"tags=16%, list=9%, signal=15%","90865/7113/6347/3627/91543/4940/4599/4938/728343/4939/3665/5610/6772/4600/6773/23586/56649/64135/3447/8743/5371/10379/7124/7098/3458/103",0.380730400722792
"KEGG","hsa03320","PPAR signaling pathway",73,-0.752431400753779,-1.41288602455066,0.0190491112064938,0.727453084854185,0.727453084854185,1653,"tags=10%, list=6%, signal=9%","33/28965/6258/2169/2712/2173/2168",0.352487857583619
"KEGG","hsa04975","Fat digestion and absorption",39,-0.796277637794642,-1.40670633137293,0.0267163532746298,0.727453084854185,0.727453084854185,1213,"tags=13%, list=4%, signal=12%","80168/2169/2168/337/84647",0.352487857583619
"KEGG","hsa03018","RNA degradation",77,0.601383219572662,1.39519190875982,0.037356816666371,0.763869272513963,0.763869272513963,3603,"tags=8%, list=13%, signal=7%","132430/87178/5393/54464/645974/340529",0.321775918075361
"KEGG","hsa04915","Estrogen signaling pathway",130,-0.674985925797487,-1.36063588669047,0.0339976553341149,0.763869272513963,0.763869272513963,2356,"tags=11%, list=8%, signal=10%","107/4313/3866/112/8687/2911/3884/3763/3760/3880/51806/147183/7031/5241",0.266350657088526
"KEGG","hsa04919","Thyroid hormone signaling pathway",122,0.552170805900774,1.35986731241508,0.0269427068464513,0.727453084854185,0.727453084854185,1302,"tags=6%, list=5%, signal=6%","1735/53919/23439/2626/4625/6772/7068",0.352487857583619
"KEGG","hsa04062","Chemokine signaling pathway",189,0.513617812252667,1.34318427301556,0.0197094872788363,0.727453084854185,0.727453084854185,1532,"tags=9%, list=5%, signal=9%","6387/6346/6355/6358/6354/6347/9564/3627/2786/6357/6370/6373/6362/6368/6772/4283/6773",0.352487857583619
"KEGG","hsa04064","NF-kappa B signaling pathway",103,0.554801714293827,1.33029669414305,0.0434051036407869,0.763869272513963,0.763869272513963,2593,"tags=10%, list=9%, signal=9%","6387/3929/6357/7412/23586/10673/7124/8792/10912/959",0.321775918075361
"KEGG","hsa04519","Cadherin signaling",377,-0.604633899543435,-1.30213407361607,0.0255528800256312,0.727453084854185,0.727453084854185,1612,"tags=10%, list=6%, signal=10%","10186/8687/3791/3884/7477/56131/29119/117531/56144/2563/3888/64405/2569/7473/2566/2557/375612/2560/3880/1004/7082/1830/120114/28513/147183/56134/3890/9119/2555/1006/56143/56128/2559/3853/1009/56137/10083/2567/2195",0.352487857583619
"KEGG","hsa05012","Parkinson disease",265,-0.608678108444398,-1.27748900268691,0.032258064516129,0.763869272513963,0.763869272513963,725,"tags=2%, list=3%, signal=2%","7278/51806/221074/9627/1812/341947",0.261663521711573
"KEGG","hsa05160","Hepatitis C",150,0.499792924571187,1.2475429199671,0.0435253146731603,0.763869272513963,0.763869272513963,2545,"tags=19%, list=9%, signal=18%","23562/1365/439996/3627/91543/3434/4940/4599/5522/4938/5521/4939/3665/5610/6772/1950/4600/51208/6773/23586/3447/10379/7124/7098/137075/3458/1956/49861/1026",0.321775918075361
"Reactome","R-HSA-877300","Interferon gamma signaling",93,0.719888220388353,1.7593687558625,0.000371475559043768,0.128084772758291,0.128084772758291,3963,"tags=38%, list=14%, signal=33%","79097/4502/8638/4940/4938/4939/11074/7412/3665/117854/6772/2633/816/10346/115361/388646/5371/115362/85363/8651/10379/3458/10107/6672/2635/9830/2634/2209/7706/163351/6737/3663/53840/10475/3717",0.49849310876659
"Reactome","R-HSA-9943965","CHD3, CHD4, CHD5 subfamily",94,0.711253394000441,1.72277989387758,0.00106551720606348,0.178370690859668,0.178370690859668,3282,"tags=28%, list=11%, signal=25%","7026/3018/8968/85509/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.45505986738723
"Reactome","R-HSA-5660526","Response to metal ions",14,0.952353923093349,1.70441417268591,4.57847840249526e-05,0.0538914320805477,0.0538914320805477,1083,"tags=79%, list=4%, signal=76%","4499/4496/4489/4490/4495/4501/4493/4502/84560/4494/4504",0.557332238758646
"Reactome","R-HSA-9937850","NuRD complex assembly",90,0.713813851842899,1.68403984763916,0.00115581942082932,0.178370690859668,0.178370690859668,3282,"tags=29%, list=11%, signal=26%","7026/3018/8968/85509/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.45505986738723
"Reactome","R-HSA-5661231","Metallothioneins bind metals",11,0.96271434037077,1.67372645833274,6.25190627384544e-05,0.0538914320805477,0.0538914320805477,1083,"tags=100%, list=4%, signal=96%","4499/4496/4489/4490/4495/4501/4493/4502/84560/4494/4504",0.538434096309916
"Reactome","R-HSA-9940951","Interaction of NuRD complexes with transcription factors",85,0.706968994291916,1.6580186032282,0.00189067440383185,0.178370690859668,0.178370690859668,3282,"tags=29%, list=11%, signal=26%","7026/3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.45505986738723
"Reactome","R-HSA-2299718","Condensation of Prophase Chromosomes",69,0.720204646799396,1.63072154634724,0.00307777947896884,0.212243672869691,0.212243672869691,3282,"tags=36%, list=11%, signal=32%","3018/8968/8290/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.431707695803346
"Reactome","R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks",77,0.702514949156833,1.61834639693138,0.00408823006830609,0.240978103416465,0.240978103416465,3192,"tags=22%, list=11%, signal=20%","2138/3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3017/8363/8359/8349/2139/8348",0.407017918923954
"Reactome","R-HSA-9909649","Regulation of PD-L1(CD274) transcription",95,0.670828046236177,1.60995915247785,0.00489757510720932,0.240978103416465,0.240978103416465,5775,"tags=47%, list=20%, signal=38%","3018/8968/8368/8339/8366/6772/8347/8354/8364/467/8343/8340/8970/3013/3017/8363/8359/10413/3012/8335/8356/51176/4613/8349/653604/8357/8351/8348/333932/7005/8346/8334/2034/3659/8338/6934/8367/85236/8365/554313/6932/8350/3091/8294/8353",0.407017918923954
"Reactome","R-HSA-5693606","DNA Double Strand Break Response",78,0.700156210392243,1.60899045663502,0.00898833386621423,0.242123243521146,0.242123243521146,3192,"tags=22%, list=11%, signal=19%","2138/3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3017/8363/8359/8349/2139/8348",0.380730400722792
"Reactome","R-HSA-9843970","Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex",66,0.703821214234911,1.60869428621196,0.00742900449960755,0.240978103416465,0.240978103416465,3282,"tags=36%, list=11%, signal=32%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-5578749","Transcriptional regulation by small RNAs",72,0.691438778270161,1.60732142321993,0.00627369046327601,0.240978103416465,0.240978103416465,3282,"tags=33%, list=11%, signal=30%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex",88,0.682700995887813,1.60464877993763,0.00344228308788475,0.228249847827435,0.228249847827435,3282,"tags=30%, list=11%, signal=26%","3018/8968/8290/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/51176/8349/653604/8357/8351/8348/333932",0.431707695803346
"Reactome","R-HSA-912446","Meiotic recombination",82,0.680303245864361,1.60368084694137,0.00670213761686559,0.240978103416465,0.240978103416465,3282,"tags=32%, list=11%, signal=28%","3018/8968/8290/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/675/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-9940465","ChAHP complex assembly",58,0.716424148969484,1.5991931051931,0.00868015980360071,0.240978103416465,0.240978103416465,3282,"tags=41%, list=11%, signal=37%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-9845323","Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)",93,0.653749692666597,1.59772969032865,0.00554939053423843,0.240978103416465,0.240978103416465,3282,"tags=27%, list=11%, signal=24%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/29947/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-9909505","Modulation of host responses by IFN-stimulated genes",17,0.846193327793056,1.59630095162412,0.0333669440988989,0.449411028332045,0.449411028332045,3440,"tags=53%, list=12%, signal=47%","10964/10561/9636/51191/23586/64135/9246/7706/7318",0.321775918075361
"Reactome","R-HSA-3214847","HATs acetylate histones",137,0.647338563873539,1.58716265925945,0.00115427630227825,0.178370690859668,0.178370690859668,3282,"tags=21%, list=11%, signal=19%","5077/3018/8968/8368/8339/8366/8347/8354/8364/8343/440689/8340/8970/3013/3017/8363/8359/3012/8336/8329/8335/8356/8349/653604/8357/8351/317772/8348/333932",0.45505986738723
"Reactome","R-HSA-73728","RNA Polymerase I Promoter Opening",58,0.709218625828453,1.58310902575075,0.0103406736240581,0.243934648717427,0.243934648717427,3282,"tags=41%, list=11%, signal=37%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-9831926","Nephron development",9,0.925549169095355,1.5805124646956,0.00615470142720048,0.240978103416465,0.240978103416465,460,"tags=22%, list=2%, signal=22%","5455/6928",0.407017918923954
"Reactome","R-HSA-73772","RNA Polymerase I Promoter Escape",86,0.667873944936133,1.57881003970791,0.00643788415626116,0.240978103416465,0.240978103416465,3282,"tags=28%, list=11%, signal=25%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-9937848","CHD chromatin remodelers",152,0.621415754655282,1.57709690653812,0.00153909718249624,0.178370690859668,0.178370690859668,3282,"tags=17%, list=11%, signal=15%","7026/3018/8968/85509/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.45505986738723
"Reactome","R-HSA-9610379","HCMV Late Events",111,0.631807854398798,1.57641393996651,0.00523380393282494,0.240978103416465,0.240978103416465,3282,"tags=25%, list=11%, signal=22%","3018/8968/8368/8339/8366/8347/8354/8364/8343/440689/8340/8970/3013/3017/8363/8359/3012/8336/8329/8335/8356/8349/653604/8357/8351/317772/8348/333932",0.407017918923954
"Reactome","R-HSA-9943411","CHD1 and CHD2 subfamily",96,0.645659159904567,1.57505789534114,0.00797011567042873,0.240978103416465,0.240978103416465,3282,"tags=25%, list=11%, signal=22%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-5250941","Negative epigenetic regulation of rRNA expression",104,0.634112852774497,1.57304259375934,0.00678557725534622,0.240978103416465,0.240978103416465,3282,"tags=23%, list=11%, signal=21%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-69002","DNA Replication Pre-Initiation",145,0.612455073951268,1.57256136357899,0.00193782488853074,0.178370690859668,0.178370690859668,5844,"tags=30%, list=20%, signal=24%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/29935/8356/8349/653604/8357/8351/8348/333932/27338/5427/8346/8334/8318/3837/51053/8338/8367/85236/8365/554313/5684/5685/8350/8294/8353/5687",0.45505986738723
"Reactome","R-HSA-8979227","Triglyceride metabolism",36,-0.890976146031135,-1.57168710035059,0.000209474257988822,0.0981560465874542,0.0981560465874542,1259,"tags=19%, list=4%, signal=19%","116255/80168/2169/2712/2173/150379/2168",0.518848077743792
"Reactome","R-HSA-3214815","HDACs deacetylate histones",89,0.670817057931995,1.56732338141252,0.00671115748847907,0.240978103416465,0.240978103416465,3282,"tags=31%, list=11%, signal=28%","3018/8968/8368/8339/8366/8347/8354/8364/8343/440689/8340/8970/3013/3017/8363/8359/3012/8336/8329/8335/8356/8349/653604/8357/8351/317772/8348/333932",0.407017918923954
"Reactome","R-HSA-5250924","B-WICH complex positively regulates rRNA expression",86,0.661449276205677,1.56362254576485,0.00737999411385755,0.240978103416465,0.240978103416465,3282,"tags=28%, list=11%, signal=25%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-68875","Mitotic Prophase",137,0.63726781263339,1.56247091183225,0.00182993809755561,0.178370690859668,0.178370690859668,5775,"tags=29%, list=20%, signal=23%","3018/8968/8290/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932/7444/8346/8334/23165/84930/8338/8367/85236/8365/64689/554313/8350/8548/8294/8353",0.45505986738723
"Reactome","R-HSA-68867","Assembly of the pre-replicative complex",128,0.62709320574238,1.56050307357917,0.00206926555521657,0.178370690859668,0.178370690859668,5844,"tags=31%, list=20%, signal=25%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932/27338/8346/8334/3837/51053/8338/8367/85236/8365/554313/5684/5685/8350/8294/8353/5687",0.431707695803346
"Reactome","R-HSA-9710421","Defective pyroptosis",68,0.685435052412349,1.55915510423746,0.0133376853234264,0.273740113066514,0.273740113066513,3282,"tags=35%, list=11%, signal=31%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-69473","G2/M DNA damage checkpoint",96,0.638533343660246,1.5576747714991,0.0104705127639731,0.243934648717427,0.243934648717427,2648,"tags=17%, list=9%, signal=15%","3018/8290/8900/8368/8339/8366/8347/8364/116028/8343/8340/8970/3017/8363/8359/8349",0.380730400722792
"Reactome","R-HSA-9932444","ATP-dependent chromatin remodelers",183,0.584795896849622,1.55229165723143,0.00198277511907506,0.178370690859668,0.178370690859668,3282,"tags=14%, list=11%, signal=13%","7026/3018/8968/85509/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.431707695803346
"Reactome","R-HSA-68616","Assembly of the ORC complex at the origin of replication",64,0.698273576723135,1.55132862585774,0.00969340802970196,0.243934648717427,0.243934648717427,3282,"tags=38%, list=11%, signal=33%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-9970672","FXIIa activates plasma kallikrein-kinin system",64,0.698139369505525,1.55103046263717,0.0100305616937126,0.243934648717427,0.243934648717427,3282,"tags=41%, list=11%, signal=36%","3018/8968/710/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/3273/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-1500620","Meiosis",114,0.623904455052266,1.55046955735539,0.00671374651944893,0.240978103416465,0.240978103416465,3282,"tags=25%, list=11%, signal=22%","3018/8968/8290/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/675/8363/8359/3012/9985/8335/8356/8349/3306/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-5693532","DNA Double-Strand Break Repair",170,0.603413834406616,1.54915687697699,0.00191024027432392,0.178370690859668,0.178370690859668,6384,"tags=27%, list=22%, signal=21%","2138/3018/8290/8900/8368/8339/8366/8347/8364/116028/8343/8340/8970/3017/675/8363/8359/8349/2139/8348/2070/5427/8346/890/580/4683/83990/8914/8367/85236/8365/554313/5932/10635/8294/5429/63967/64421/10721/5890/7518/5111/10111/545/9025/55183",0.45505986738723
"Reactome","R-HSA-9616222","Transcriptional regulation of granulopoiesis",85,0.660011108961014,1.54789065125928,0.0102562350308123,0.243934648717427,0.243934648717427,3282,"tags=32%, list=11%, signal=28%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/5371/3017/8363/8359/3012/8335/8356/1026/51176/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3",62,0.703905101800788,1.54705215005877,0.0123660814953847,0.269862335418269,0.269862335418269,3282,"tags=39%, list=11%, signal=34%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-427389","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression",71,0.691978943951537,1.54641797516794,0.00407031399253916,0.240978103416465,0.240978103416465,3282,"tags=34%, list=11%, signal=30%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-163560","Triglyceride catabolism",22,-0.915593462605869,-1.5462766101142,0.000660731339825021,0.178176090293869,0.178176090293869,1135,"tags=18%, list=4%, signal=17%","2169/2173/150379/2168",0.477270815362862
"Reactome","R-HSA-5250913","Positive epigenetic regulation of rRNA expression",101,0.642563045897332,1.54437907086416,0.00691402207395682,0.240978103416465,0.240978103416465,3282,"tags=24%, list=11%, signal=21%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-5334118","DNA methylation",60,0.699929770984024,1.54346553370818,0.0202884093485309,0.353305229463307,0.353305229463307,3282,"tags=42%, list=11%, signal=37%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/29947/8356/8349/653604/8357/8351/8348/333932",0.352487857583619
"Reactome","R-HSA-427359","SIRT1 negatively regulates rRNA expression",63,0.700923466664084,1.54142035959633,0.00811477386864857,0.240978103416465,0.240978103416465,3282,"tags=38%, list=11%, signal=34%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-157579","Telomere Maintenance",110,0.628086523929097,1.53757004681288,0.00439493474643533,0.240978103416465,0.240978103416465,2648,"tags=16%, list=9%, signal=15%","3018/8290/8900/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.407017918923954
"Reactome","R-HSA-400511","Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",11,0.883724622710977,1.53639893048838,0.0240693158208768,0.387808415655996,0.387808415655996,277,"tags=18%, list=1%, signal=18%","139760/2626",0.352487857583619
"Reactome","R-HSA-110328","Recognition and association of DNA glycosylase with site containing an affected pyrimidine",58,0.688275893403019,1.53636091801759,0.0156197478512082,0.306005060175942,0.306005060175942,2648,"tags=29%, list=9%, signal=27%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.380730400722792
"Reactome","R-HSA-110329","Cleavage of the damaged pyrimidine",58,0.688275893403019,1.53636091801759,0.0156197478512082,0.306005060175942,0.306005060175942,2648,"tags=29%, list=9%, signal=27%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.380730400722792
"Reactome","R-HSA-73928","Depyrimidination",58,0.688275893403019,1.53636091801759,0.0156197478512082,0.306005060175942,0.306005060175942,2648,"tags=29%, list=9%, signal=27%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.380730400722792
"Reactome","R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs",112,0.632756131067099,1.53603097396813,0.00657165664602144,0.240978103416465,0.240978103416465,5844,"tags=36%, list=20%, signal=29%","3018/8968/8368/8339/8366/8347/8354/8364/8343/4004/8340/8970/3013/3017/8363/8359/10413/3012/8335/8356/8349/653604/8357/8351/8348/333932/8346/8334/2625/8338/8367/85236/8365/554313/5684/5685/8350/8294/8353/5687",0.407017918923954
"Reactome","R-HSA-427413","NoRC negatively regulates rRNA expression",101,0.638191065048784,1.53387115920658,0.00774132188727066,0.240978103416465,0.240978103416465,3282,"tags=24%, list=11%, signal=21%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-110330","Recognition and association of DNA glycosylase with site containing an affected purine",53,0.703047704973493,1.53119234109184,0.0198163686614127,0.348606322166076,0.348606322166076,2648,"tags=32%, list=9%, signal=29%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.352487857583619
"Reactome","R-HSA-110331","Cleavage of the damaged purine",53,0.703047704973493,1.53119234109184,0.0198163686614127,0.348606322166076,0.348606322166076,2648,"tags=32%, list=9%, signal=29%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.352487857583619
"Reactome","R-HSA-73927","Depurination",53,0.703047704973493,1.53119234109184,0.0198163686614127,0.348606322166076,0.348606322166076,2648,"tags=32%, list=9%, signal=29%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.352487857583619
"Reactome","R-HSA-1912422","Pre-NOTCH Expression and Processing",106,0.627743936711436,1.52716486998941,0.00836053914429518,0.240978103416465,0.240978103416465,3282,"tags=24%, list=11%, signal=21%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/4343/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-1912408","Pre-NOTCH Transcription and Translation",90,0.647061264441841,1.52655618880266,0.0110463909659916,0.250604142676431,0.250604142676431,3282,"tags=28%, list=11%, signal=25%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/4343/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",91,0.650679028649451,1.52546172561585,0.00792032629604426,0.240978103416465,0.240978103416465,5775,"tags=42%, list=20%, signal=33%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/4343/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932/8346/8013/8334/8338/5588/8367/85236/8365/554313/8350/3674/8294/8353",0.380730400722792
"Reactome","R-HSA-73864","RNA Polymerase I Transcription",106,0.626890163092241,1.52508782391711,0.00859439661911186,0.240978103416465,0.240978103416465,3282,"tags=23%, list=11%, signal=20%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-73854","RNA Polymerase I Promoter Clearance",105,0.638250500160541,1.52470113384606,0.00470155810083779,0.240978103416465,0.240978103416465,3282,"tags=23%, list=11%, signal=20%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-5693607","Processing of DNA double-strand break ends",97,0.632519817974855,1.52178625020218,0.0167345553603314,0.319688031739034,0.319688031739034,5477,"tags=29%, list=19%, signal=23%","3018/8290/8900/8368/8339/8366/8347/8364/116028/8343/8340/8970/3017/8363/8359/8349/8348/8346/890/580/4683/83990/8914/8367/85236/8365/554313/5932",0.352487857583619
"Reactome","R-HSA-9670095","Inhibition of DNA recombination at telomere",65,0.689907141472944,1.52087218309809,0.0129072772694537,0.273740113066514,0.273740113066513,2648,"tags=26%, list=9%, signal=24%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.380730400722792
"Reactome","R-HSA-212300","PRC2 methylates histones and DNA",71,0.678295485358617,1.51583850954183,0.00589463079709376,0.240978103416465,0.240978103416465,3282,"tags=34%, list=11%, signal=30%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
